location_iso,indicator,subject,measure,frequency,time,value
IRL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,6.162006565
IRL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,6.483642945
IRL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,7.558521847
IRL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-0.093123172
IRL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,10.790588268
IRL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,4.315199098
IRL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,10.727248471
IRL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,19.541338439
IRL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,9.908720177
IRL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,13.989575426
IRL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,11.927251912
IRL,QGDP,TOT,PC_CHGPY,Q,2022-Q2,12.182862764
IRL,QGDP,TOT,PC_CHGPY,Q,2022-Q3,10.58223998
IRL,QGDP,TOT,PC_CHGPY,Q,2022-Q4,15.730093499
USA,QGDP,TOT,PC_CHGPP,A,2017,2.241920887
USA,QGDP,TOT,PC_CHGPP,A,2018,2.945383718
USA,QGDP,TOT,PC_CHGPP,A,2019,2.294439275
USA,QGDP,TOT,PC_CHGPP,A,2020,-2.767955735
USA,QGDP,TOT,PC_CHGPP,A,2021,5.946623325
USA,QGDP,TOT,PC_CHGPP,A,2022,2.081695149
IND,QGDP,TOT,PC_CHGPP,A,2017,6.09917
IND,QGDP,TOT,PC_CHGPP,A,2018,7.27671
IND,QGDP,TOT,PC_CHGPP,A,2019,4.49778
IND,QGDP,TOT,PC_CHGPP,A,2020,-6.59348
IND,QGDP,TOT,PC_CHGPP,A,2021,8.2707
MEX,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.475152692
MEX,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.322007556
MEX,QGDP,TOT,PC_CHGPP,Q,2017-Q3,-0.408071656
MEX,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.450433029
MEX,QGDP,TOT,PC_CHGPP,Q,2018-Q1,1.131612355
MEX,QGDP,TOT,PC_CHGPP,Q,2018-Q2,-0.062931575
MEX,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.282094915
MEX,QGDP,TOT,PC_CHGPP,Q,2018-Q4,-0.056680309
MEX,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.043774499
MEX,QGDP,TOT,PC_CHGPP,Q,2019-Q2,-0.41153142
MEX,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.243255136
MEX,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-0.504316924
MEX,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.992249892
MEX,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-17.755667378
MEX,QGDP,TOT,PC_CHGPP,Q,2020-Q3,13.151112296
MEX,QGDP,TOT,PC_CHGPP,Q,2020-Q4,4.213538699
MEX,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.450530388
MEX,QGDP,TOT,PC_CHGPP,Q,2021-Q2,0.727704765
MEX,QGDP,TOT,PC_CHGPP,Q,2021-Q3,-1.054308885
MEX,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.989264132
MEX,QGDP,TOT,PC_CHGPP,Q,2022-Q1,1.225600174
MEX,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.144173256
MEX,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.890356892
MEX,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.400000208
JPN,QGDP,TOT,PC_CHGPY,Q,2017-Q1,1.012304328
JPN,QGDP,TOT,PC_CHGPY,Q,2017-Q2,1.508909655
JPN,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.173377281
JPN,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.137281101
JPN,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.416907821
JPN,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.361749347
JPN,QGDP,TOT,PC_CHGPY,Q,2018-Q3,0.01164516
JPN,QGDP,TOT,PC_CHGPY,Q,2018-Q4,-0.23869598
JPN,QGDP,TOT,PC_CHGPY,Q,2019-Q1,-0.115361675
JPN,QGDP,TOT,PC_CHGPY,Q,2019-Q2,-0.108432086
JPN,QGDP,TOT,PC_CHGPY,Q,2019-Q3,0.635805833
JPN,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-1.994543278
JPN,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.799441029
JPN,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-9.882400799
JPN,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-5.031690796
JPN,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-0.528427535
JPN,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-1.093762655
JPN,QGDP,TOT,PC_CHGPY,Q,2021-Q2,7.819638268
JPN,QGDP,TOT,PC_CHGPY,Q,2021-Q3,1.706941325
JPN,QGDP,TOT,PC_CHGPY,Q,2021-Q4,0.915665537
JPN,QGDP,TOT,PC_CHGPY,Q,2022-Q1,0.633367258
JPN,QGDP,TOT,PC_CHGPY,Q,2022-Q2,1.435115521
JPN,QGDP,TOT,PC_CHGPY,Q,2022-Q3,1.523720981
JPN,QGDP,TOT,PC_CHGPY,Q,2022-Q4,0.604708791
IRL,QGDP,TOT,PC_CHGPP,A,2017,9.005342997
IRL,QGDP,TOT,PC_CHGPP,A,2018,8.527540805
IRL,QGDP,TOT,PC_CHGPP,A,2019,5.440936476
IRL,QGDP,TOT,PC_CHGPP,A,2020,6.184537758
IRL,QGDP,TOT,PC_CHGPP,A,2021,13.588246804
IRL,QGDP,TOT,PC_CHGPP,A,2022,12.151413069
LVA,QGDP,TOT,PC_CHGPP,A,2017,3.312475804
LVA,QGDP,TOT,PC_CHGPP,A,2018,3.991850503
LVA,QGDP,TOT,PC_CHGPP,A,2019,2.569700187
LVA,QGDP,TOT,PC_CHGPP,A,2020,-2.202985418
LVA,QGDP,TOT,PC_CHGPP,A,2021,4.068077702
LVA,QGDP,TOT,PC_CHGPP,A,2022,1.549632733
BEL,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.651981383
BEL,QGDP,TOT,PC_CHGPP,Q,2017-Q2,0.241505195
BEL,QGDP,TOT,PC_CHGPP,Q,2017-Q3,-0.06443299
BEL,QGDP,TOT,PC_CHGPP,Q,2017-Q4,0.801726796
BEL,QGDP,TOT,PC_CHGPP,Q,2018-Q1,0.372646625
BEL,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.452534656
BEL,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.390736331
BEL,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.977159917
BEL,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.257570673
BEL,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.545479217
BEL,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.727858351
BEL,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.603803246
BEL,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.872160024
BEL,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-11.39783177
BEL,QGDP,TOT,PC_CHGPP,Q,2020-Q3,11.731267216
BEL,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.527239151
BEL,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.364535083
BEL,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.727122043
BEL,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.32344601
BEL,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.57009132
BEL,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.567734486
BEL,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.543653175
BEL,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.211094577
BEL,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.100145038
ZAF,QGDP,TOT,PC_CHGPP,A,2017,1.157946943
ZAF,QGDP,TOT,PC_CHGPP,A,2018,1.522329373
ZAF,QGDP,TOT,PC_CHGPP,A,2019,0.303453216
ZAF,QGDP,TOT,PC_CHGPP,A,2020,-6.342471122
ZAF,QGDP,TOT,PC_CHGPP,A,2021,4.913096667
NZL,QGDP,TOT,PC_CHGPY,Q,2017-Q1,3.349439172
NZL,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.340677358
NZL,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.313298908
NZL,QGDP,TOT,PC_CHGPY,Q,2017-Q4,3.836485415
NZL,QGDP,TOT,PC_CHGPY,Q,2018-Q1,3.591524603
NZL,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.88384815
NZL,QGDP,TOT,PC_CHGPY,Q,2018-Q3,3.166071253
NZL,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.606999529
NZL,QGDP,TOT,PC_CHGPY,Q,2019-Q1,3.431546372
NZL,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.714097077
NZL,QGDP,TOT,PC_CHGPY,Q,2019-Q3,3.505734346
NZL,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.647137234
NZL,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.92721011
NZL,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-9.853941112
NZL,QGDP,TOT,PC_CHGPY,Q,2020-Q3,1.952087905
NZL,QGDP,TOT,PC_CHGPY,Q,2020-Q4,0.930410205
NZL,QGDP,TOT,PC_CHGPY,Q,2021-Q1,4.130253528
NZL,QGDP,TOT,PC_CHGPY,Q,2021-Q2,18.623391351
NZL,QGDP,TOT,PC_CHGPY,Q,2021-Q3,-0.111390423
NZL,QGDP,TOT,PC_CHGPY,Q,2021-Q4,3.316480988
NZL,QGDP,TOT,PC_CHGPY,Q,2022-Q1,0.762147655
NZL,QGDP,TOT,PC_CHGPY,Q,2022-Q2,0.283893395
NZL,QGDP,TOT,PC_CHGPY,Q,2022-Q3,6.437710032
ISR,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.185687701
ISR,QGDP,TOT,PC_CHGPP,Q,2017-Q2,1.327934495
ISR,QGDP,TOT,PC_CHGPP,Q,2017-Q3,1.486660312
ISR,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.54384928
ISR,QGDP,TOT,PC_CHGPP,Q,2018-Q1,1.247326559
ISR,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.201931539
ISR,QGDP,TOT,PC_CHGPP,Q,2018-Q3,0.880779816
ISR,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.816545001
ISR,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.713848958
ISR,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.404443614
ISR,QGDP,TOT,PC_CHGPP,Q,2019-Q3,1.16385609
ISR,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.852409653
ISR,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.218770045
ISR,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-8.760464937
ISR,QGDP,TOT,PC_CHGPP,Q,2020-Q3,8.863303699
ISR,QGDP,TOT,PC_CHGPP,Q,2020-Q4,2.303684308
ISR,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-0.310395383
ISR,QGDP,TOT,PC_CHGPP,Q,2021-Q2,3.975902064
ISR,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.039394093
ISR,QGDP,TOT,PC_CHGPP,Q,2021-Q4,4.448364418
ISR,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.765645614
ISR,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.516090605
ISR,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.529305626
ISR,QGDP,TOT,PC_CHGPP,Q,2022-Q4,1.421818857
GBR,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.482722829
GBR,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.387746705
GBR,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.463519151
GBR,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.44048367
GBR,QGDP,TOT,PC_CHGPY,Q,2018-Q1,1.841136146
GBR,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.758723245
GBR,QGDP,TOT,PC_CHGPY,Q,2018-Q3,1.799071447
GBR,QGDP,TOT,PC_CHGPY,Q,2018-Q4,1.424608878
GBR,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.91132407
GBR,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.561445046
GBR,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.617062864
GBR,QGDP,TOT,PC_CHGPY,Q,2019-Q4,1.330948109
GBR,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-1.963017842
GBR,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-22.627407624
GBR,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-10.324677638
GBR,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-9.213327419
GBR,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-7.732633139
GBR,QGDP,TOT,PC_CHGPY,Q,2021-Q2,24.405387754
GBR,QGDP,TOT,PC_CHGPY,Q,2021-Q3,8.535696482
GBR,QGDP,TOT,PC_CHGPY,Q,2021-Q4,8.869336232
GBR,QGDP,TOT,PC_CHGPY,Q,2022-Q1,10.531576286
GBR,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.865220831
GBR,QGDP,TOT,PC_CHGPY,Q,2022-Q3,1.927950711
GBR,QGDP,TOT,PC_CHGPY,Q,2022-Q4,0.37453521
CZE,QGDP,TOT,PC_CHGPP,A,2017,5.168724304
CZE,QGDP,TOT,PC_CHGPP,A,2018,3.22008807
CZE,QGDP,TOT,PC_CHGPP,A,2019,3.029878663
CZE,QGDP,TOT,PC_CHGPP,A,2020,-5.502967961
CZE,QGDP,TOT,PC_CHGPP,A,2021,3.544223443
CZE,QGDP,TOT,PC_CHGPP,A,2022,2.468288533
DNK,QGDP,TOT,PC_CHGPY,Q,2017-Q1,3.622621239
DNK,QGDP,TOT,PC_CHGPY,Q,2017-Q2,3.382501008
DNK,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.136810628
DNK,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.171760752
DNK,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.027279546
DNK,QGDP,TOT,PC_CHGPY,Q,2018-Q2,1.406567485
DNK,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.392719949
DNK,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.132945885
DNK,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.39096194
DNK,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.897967683
DNK,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.751288661
DNK,QGDP,TOT,PC_CHGPY,Q,2019-Q4,0.93778172
DNK,QGDP,TOT,PC_CHGPY,Q,2020-Q1,0.893259886
DNK,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-6.422662548
DNK,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-1.392167965
DNK,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-1.032280171
DNK,QGDP,TOT,PC_CHGPY,Q,2021-Q1,0.252766287
DNK,QGDP,TOT,PC_CHGPY,Q,2021-Q2,8.999099877
DNK,QGDP,TOT,PC_CHGPY,Q,2021-Q3,3.897586509
DNK,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.540191309
DNK,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.936932016
DNK,QGDP,TOT,PC_CHGPY,Q,2022-Q2,3.86737434
DNK,QGDP,TOT,PC_CHGPY,Q,2022-Q3,3.214662974
DNK,QGDP,TOT,PC_CHGPY,Q,2022-Q4,1.701085411
DEU,QGDP,TOT,PC_CHGPP,A,2017,2.680231105
DEU,QGDP,TOT,PC_CHGPP,A,2018,0.983613779
DEU,QGDP,TOT,PC_CHGPP,A,2019,1.054220686
DEU,QGDP,TOT,PC_CHGPP,A,2020,-3.692121012
DEU,QGDP,TOT,PC_CHGPP,A,2021,2.624436468
DEU,QGDP,TOT,PC_CHGPP,A,2022,1.830031796
POL,QGDP,TOT,PC_CHGPP,A,2017,5.139996249
POL,QGDP,TOT,PC_CHGPP,A,2018,5.94518432
POL,QGDP,TOT,PC_CHGPP,A,2019,4.450004582
POL,QGDP,TOT,PC_CHGPP,A,2020,-2.020113167
POL,QGDP,TOT,PC_CHGPP,A,2021,6.84778488
POL,QGDP,TOT,PC_CHGPP,A,2022,4.922383337
CHE,QGDP,TOT,PC_CHGPP,A,2017,1.362799646
CHE,QGDP,TOT,PC_CHGPP,A,2018,2.860445751
CHE,QGDP,TOT,PC_CHGPP,A,2019,1.141982248
CHE,QGDP,TOT,PC_CHGPP,A,2020,-2.37556323
CHE,QGDP,TOT,PC_CHGPP,A,2021,4.221716561
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q1,1.368865306
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q2,2.28031882
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q3,1.515918521
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.882761165
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q1,1.468743124
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.657521797
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q3,-1.627935541
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q4,-3.184115348
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.901026683
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q2,2.379951147
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.050625441
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.364629963
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q1,0.51983281
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-10.371752592
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q3,15.649317805
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q4,1.084647787
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q1,2.616659059
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.994956988
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.714482826
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.575638393
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.589413802
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.874313763
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q3,-0.12469848
NLD,QGDP,TOT,PC_CHGPP,A,2017,2.910989684
NLD,QGDP,TOT,PC_CHGPP,A,2018,2.360717729
NLD,QGDP,TOT,PC_CHGPP,A,2019,1.955694414
NLD,QGDP,TOT,PC_CHGPP,A,2020,-3.884818142
NLD,QGDP,TOT,PC_CHGPP,A,2021,4.863552785
NLD,QGDP,TOT,PC_CHGPP,A,2022,4.475570606
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q1,4.23947334
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q2,6.261131199
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q3,5.49032155
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q4,5.820500952
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q1,4.38608683
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.475385757
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q3,4.002555442
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.574116728
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q1,4.436882036
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q2,3.709119369
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q3,3.124939365
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q4,3.173819895
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q1,2.350497228
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-4.723515764
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-0.463489686
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q4,1.023060889
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q1,2.927260351
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q2,13.533463627
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q3,9.12466079
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q4,7.172958763
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q1,4.456160561
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q2,0.195426794
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q3,-2.284929096
ARG,QGDP,TOT,PC_CHGPY,Q,2017-Q1,0.209160095
ARG,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.972490239
ARG,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.853957585
ARG,QGDP,TOT,PC_CHGPY,Q,2017-Q4,4.264196137
ARG,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.99541929
ARG,QGDP,TOT,PC_CHGPY,Q,2018-Q2,-2.716154449
ARG,QGDP,TOT,PC_CHGPY,Q,2018-Q3,-4.157483519
ARG,QGDP,TOT,PC_CHGPY,Q,2018-Q4,-6.428036177
ARG,QGDP,TOT,PC_CHGPY,Q,2019-Q1,-6.059166462
ARG,QGDP,TOT,PC_CHGPY,Q,2019-Q2,-0.797336408
ARG,QGDP,TOT,PC_CHGPY,Q,2019-Q3,-0.40495433
ARG,QGDP,TOT,PC_CHGPY,Q,2019-Q4,-0.519924843
ARG,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-4.838527923
ARG,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-19.718734014
ARG,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-10.316963002
ARG,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-4.787733179
ARG,QGDP,TOT,PC_CHGPY,Q,2021-Q1,2.888793203
ARG,QGDP,TOT,PC_CHGPY,Q,2021-Q2,20.058099075
ARG,QGDP,TOT,PC_CHGPY,Q,2021-Q3,11.440945783
ARG,QGDP,TOT,PC_CHGPY,Q,2021-Q4,8.693205945
ARG,QGDP,TOT,PC_CHGPY,Q,2022-Q1,6.157925594
ARG,QGDP,TOT,PC_CHGPY,Q,2022-Q2,8.077299055
ARG,QGDP,TOT,PC_CHGPY,Q,2022-Q3,5.827570943
MEX,QGDP,TOT,PC_CHGPP,A,2017,2.113129137
MEX,QGDP,TOT,PC_CHGPP,A,2018,2.194994727
MEX,QGDP,TOT,PC_CHGPP,A,2019,-0.199047774
MEX,QGDP,TOT,PC_CHGPP,A,2020,-7.98791234
MEX,QGDP,TOT,PC_CHGPP,A,2021,4.720565299
MEX,QGDP,TOT,PC_CHGPP,A,2022,3.113966492
IND,QGDP,TOT,PC_CHGPP,Q,2017-Q1,0.79929
IND,QGDP,TOT,PC_CHGPP,Q,2017-Q2,2.05809
IND,QGDP,TOT,PC_CHGPP,Q,2017-Q3,1.64908
IND,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.88093
IND,QGDP,TOT,PC_CHGPP,Q,2018-Q1,2.14286
IND,QGDP,TOT,PC_CHGPP,Q,2018-Q2,1.3456
IND,QGDP,TOT,PC_CHGPP,Q,2018-Q3,1.37079
IND,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.45431
IND,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.02608
IND,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.33159
IND,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.42006
IND,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.44249
IND,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.02507
IND,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-23.05824
IND,QGDP,TOT,PC_CHGPP,Q,2020-Q3,21.39841
IND,QGDP,TOT,PC_CHGPP,Q,2020-Q4,7.78787
IND,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.75983
IND,QGDP,TOT,PC_CHGPP,Q,2021-Q2,-8.64884
IND,QGDP,TOT,PC_CHGPP,Q,2021-Q3,8.68774
IND,QGDP,TOT,PC_CHGPP,Q,2021-Q4,4.98936
IND,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.07691
IND,QGDP,TOT,PC_CHGPP,Q,2022-Q2,-0.01586
IND,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.7557
AUT,QGDP,TOT,PC_CHGPY,Q,2017-Q1,2.064662686
AUT,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.434327482
AUT,QGDP,TOT,PC_CHGPY,Q,2017-Q3,2.562453434
AUT,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.250229048
AUT,QGDP,TOT,PC_CHGPY,Q,2018-Q1,2.684632519
AUT,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.259862217
AUT,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.02292095
AUT,QGDP,TOT,PC_CHGPY,Q,2018-Q4,2.697689827
AUT,QGDP,TOT,PC_CHGPY,Q,2019-Q1,2.350102103
AUT,QGDP,TOT,PC_CHGPY,Q,2019-Q2,1.76467006
AUT,QGDP,TOT,PC_CHGPY,Q,2019-Q3,1.800260739
AUT,QGDP,TOT,PC_CHGPY,Q,2019-Q4,0.033919674
AUT,QGDP,TOT,PC_CHGPY,Q,2020-Q1,-2.835935301
AUT,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-13.595329308
AUT,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-4.229994307
AUT,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-5.62174885
AUT,QGDP,TOT,PC_CHGPY,Q,2021-Q1,-4.172795572
AUT,QGDP,TOT,PC_CHGPY,Q,2021-Q2,12.502721513
AUT,QGDP,TOT,PC_CHGPY,Q,2021-Q3,5.440121804
AUT,QGDP,TOT,PC_CHGPY,Q,2021-Q4,6.051120287
AUT,QGDP,TOT,PC_CHGPY,Q,2022-Q1,8.449717126
AUT,QGDP,TOT,PC_CHGPY,Q,2022-Q2,6.185637644
AUT,QGDP,TOT,PC_CHGPY,Q,2022-Q3,2.011532955
AUT,QGDP,TOT,PC_CHGPY,Q,2022-Q4,2.705177316
KOR,QGDP,TOT,PC_CHGPY,Q,2017-Q1,3.250362981
KOR,QGDP,TOT,PC_CHGPY,Q,2017-Q2,2.748612925
KOR,QGDP,TOT,PC_CHGPY,Q,2017-Q3,3.798342429
KOR,QGDP,TOT,PC_CHGPY,Q,2017-Q4,2.842895766
KOR,QGDP,TOT,PC_CHGPY,Q,2018-Q1,3.068029674
KOR,QGDP,TOT,PC_CHGPY,Q,2018-Q2,2.988155235
KOR,QGDP,TOT,PC_CHGPY,Q,2018-Q3,2.266327255
KOR,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.312977757
KOR,QGDP,TOT,PC_CHGPY,Q,2019-Q1,1.879306135
KOR,QGDP,TOT,PC_CHGPY,Q,2019-Q2,2.3078418
KOR,QGDP,TOT,PC_CHGPY,Q,2019-Q3,2.101246854
KOR,QGDP,TOT,PC_CHGPY,Q,2019-Q4,2.679990632
KOR,QGDP,TOT,PC_CHGPY,Q,2020-Q1,1.508265648
KOR,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-2.596707233
KOR,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-0.832931497
KOR,QGDP,TOT,PC_CHGPY,Q,2020-Q4,-0.889112426
